id,product_id,score,comment_time,comment
16599,100007646337,5,2020-06-29 22:00:02,外形外观高颜值噪音大小小恒温效果很好出水速度快安装服务好耗能情况正常
16600,100007646337,5,2020-06-29 20:49:10,美的热水器大品牌价格实惠值得购买京东送货快
16605,100007646337,5,2020-06-29 11:43:36,质量很好与卖家描述一致客服态度极好有问必答很有耐心对客服很满意包装完好送货安装也很及时细心讲解收费标准对京东和美的品牌很放心
16606,100007646337,5,2020-06-28 19:16:13,挺不错的真的挺好帮同事买的同事为宝宝买的可以参考参考年中大促真的挺不错价格好
16607,100007646337,5,2020-06-28 17:45:14,目前还没安装安装使用后再来评价
16608,100007646337,5,2020-06-28 17:33:16,对安装师傅的服务态度非常满意
16610,100007646337,5,2020-06-28 17:05:11,外形外观外观不错蛮大气的恒温效果效果还行噪音大小有点噪音但是不大出水速度出水速度慢要烧好一会才热安装服务安装服务不错
16611,100007646337,5,2020-06-28 16:40:51,外形外观美观大方安装服务服务到位安装师傅热心
16614,100007646337,5,2020-06-28 12:30:40,安装服务安装师傅装的很好
16615,100007646337,5,2020-06-28 12:26:50,还没用但是感觉还可以
16616,100007646337,5,2020-06-28 10:46:30,安装服务安装师傅人超级好负责任有耐心收费透明临走还把卫生给打扫了
16617,100007646337,5,2020-06-28 09:55:15,送货快包装整齐安装服务联系及时好许
16618,100007646337,5,2020-06-28 09:37:55,美的品牌真是一个好牌子家里的电器基本选美的你说他很优秀吗？不是它就是说不上非常好也不算差的那类品牌主要是性价比相对日本家电品牌高一点而且质量还可以这款热水器算是新款吧8年保修这点点赞
16619,100007646337,5,2020-06-28 07:11:22,外形外观高端大气出水速度出热水的速度挺理想的满意噪音大小基本听不到什么噪音贴近听才能发现原来已经开始运作了恒温效果不知道是不是中途被分流的原因中间热水的温度变化过一次但2秒内温度又保持了恒定满意安装服务安装很迅速需自己备好气软管
16620,100007646337,5,2020-06-28 00:19:32,外形外观大气美观安装服务安装师傅非常及时噪音大小挺小的可以忽略美的服务很好给爸妈买的小乡镇也能及时送达期间担心不能及时到货多次联系京东客服每个客服都非常友好及时帮我安排调货准时到达并成功安装价格不贵好品牌家人非常满意很享受在京东的每一次购物
16623,100007646337,5,2020-06-27 20:00:45,外形外观银色非常漂亮尺寸大小适中管路接口人性化恒温效果云智能设计非常贴心操作方便精准温度感应灵敏噪音大小安装好启动的声音和之前万和老机子的感觉一样好都是自己多年听到的感觉出水速度出热水非常快13L足够家庭使用以前使用8年的是万和10L的机子这次升级了安装服务管路和配件是之前预留好的安装非常快捷30分钟搞定耗能情况能耗等使用一段时间再评应该是低能耗吧
16624,100007646337,5,2020-06-27 19:13:35,恒温效果好噪音大小小出水速度快安装服务非常满意
16631,100007646337,5,2020-06-27 12:55:40,帅哥服务好安装专业非常满意外形外观漂亮噪音大小一般出水速度速度快
16632,100007646337,5,2020-06-27 11:05:48,购物上京东多快好省
16633,100007646337,5,2020-06-27 11:05:25,购物上京东多快好省
16634,100007646337,5,2020-06-27 11:05:13,购物上京东多快好省
16635,100007646337,5,2020-06-27 11:04:58,购物上京东多快好省低调
16636,100007646337,5,2020-06-27 09:31:33,安装服务非常不错非常满意安装人员专业
16639,100007646337,5,2020-06-26 18:52:46,外观好看安装师傅细心认真
16640,100007646337,5,2020-06-26 16:50:58,很好很满意
16641,100007646337,5,2020-06-26 16:19:03,安装满意机器很好好
16642,100007646337,5,2020-06-26 14:59:15,安装服务安装及时安装满意
16643,100007646337,5,2020-06-26 14:58:39,外观不错安装服务好安装打九折去了元供大家参考
16644,100007646337,5,2020-06-26 14:19:54,安装服务安装已完成服务态度好
16647,100007646337,5,2020-06-26 12:09:04,安装服务东西还没用主要售后安装特别好
16648,100007646337,5,2020-06-26 12:05:42,售后很好服务很及时
16649,100007646337,5,2020-06-26 11:59:23,安装及时产品好
16650,100007646337,5,2020-06-26 11:07:44,售后服务非常到位
16651,100007646337,5,2020-06-26 10:56:41,好评棒棒哒
16652,100007646337,5,2020-06-26 10:54:46,外形外观不错恒温效果可以噪音大小还行出水速度挺好安装服务到位耗能情况待定师傅一大早就打电话安装假期懒觉泡汤前后花了一个小时安装完毕试了下可以用照片忘记拍了后期追加
16653,100007646337,5,2020-06-26 10:15:01,这款热水器没得说质量很不错工作起来基本上感觉不到噪音出热水也很快美的售后安装师傅很细心负责
16654,100007646337,5,2020-06-26 09:54:43,物流很快性价比高安装及时服务态度很好非常不错
16656,100007646337,5,2020-06-26 08:03:23,热水器真心不错
16657,100007646337,5,2020-06-25 21:02:59,冲凉房结构特别自己安装装了很久才装好恒温音小出水稳定
16658,100007646337,4,2020-06-25 20:07:57,还行吧反应比较快外观颜值比较高
16659,100007646337,5,2020-06-25 19:23:00,师傅服务周到热情非常满意安装技术非常好
16661,100007646337,5,2020-06-25 16:58:15,安装速度快服务态度好非常满意
16662,100007646337,5,2020-06-25 16:08:35,京东送货快安装及时师傅态度非常好产品质量也很好好
16663,100007646337,5,2020-06-25 15:50:07,安装服务服务态度满意师傅很好
16664,100007646337,5,2020-06-25 13:09:17,安装服务师傅安装很认真细节处理很到位点赞
16666,100007646337,5,2020-06-25 11:51:06,今天师傅上门安装的服务很好非常满意
16667,100007646337,5,2020-06-25 11:23:23,外观漂亮恒温效果好噪音小出水均匀安装服务好美的售后服务棒
16668,100007646337,5,2020-06-25 10:33:01,安装服务非常好外形外观小巧出水速度及时出水非常棒
16669,100007646337,5,2020-06-24 23:03:48,恒温效果很好出水速度出水速度快外形外观比较新颖美观安装服务安装师傅非常客气并专业
16673,100007646337,5,2020-06-24 18:55:09,外形外观好恒温效果今天晚上试用了一下效果非常好噪音大小可以忽略不计出水速度出水速度很快安装服务非常满意美的服务部的安装吴兰州工程师安装工作非常细致到位安装完成后工作现场还进行了清理美的售后值得信赖
16674,100007646337,5,2020-06-24 17:50:19,师傅很实在一会儿就装好了还帮我把旧机拆了五星好评
16675,100007646337,5,2020-06-24 15:40:50,安装服务安装完好服务态度很好认真负责
16677,100007646337,5,2020-06-24 11:31:20,外形外观小巧精致安装服务很细心出水速度待试用
16678,100007646337,5,2020-06-24 11:29:42,安装服务安装师傅热情周到技术娴熟很负责任
16679,100007646337,5,2020-06-24 10:41:35,安装服务服务态度蛮好安装及时
16680,100007646337,5,2020-06-24 09:05:06,外形外观好看噪音大小小
16681,100007646337,5,2020-06-24 09:04:46,外形外观好看安装服务好噪音大小小
16682,100007646337,5,2020-06-24 09:04:23,外形外观好看
16683,100007646337,5,2020-06-24 08:40:42,1前一个热水器是樱花品牌用了10年时间温度还是手调试水温不容易管控再加上年久安全隐患5月底购买的美的热水器价格92外观简洁做工还好吧安装时当站热水器螺丝钉有工具印记水管有水残留热水器保护膜全部都撕掉了安装人员说都是这样出厂调试helliphellip（第一次遇到出厂前helliphellip且撕掉保护膜持续疑问中）3安装过程不太顺利和原来安装位置不匹配卡口最终用扎带简单处理不放心自己在下面增加两个螺丝固定4使用效果目前一切正常价格更便宜但过了保价期算了每天买菜价格还不一样呢helliphellip整体评价经济实惠物符所值
16684,100007646337,5,2020-06-24 06:25:02,外形外观好看恒温效果比较好温度波动小噪音大小很小出水速度很快
16685,100007646337,5,2020-06-23 23:46:47,噪音大小噪音比之前那个小太多了很满意外形外观金色的比较好看恒温效果目前来看恒温效果挺好的不知道冬天会不会一如既往的好安装服务谢谢安装师傅态度特别好我们是旧换新收了八十五的辅材费包括一个活接三通一个燃气管两根波纹管还特地给我打了九折哦不过换下来的波纹管我看还是好好的不知道这个是必须换还是可以不换的另外有三十的拆机费
16686,100007646337,5,2020-06-23 21:13:56,物流很快热水器本身挺好的出热水有点点慢但可以接受恒温不会忽冷忽热安装师傅态度还可以
16687,100007646337,5,2020-06-23 20:31:42,包装完好外观还不错安装师傅服务态度也很好
16688,100007646337,5,2020-06-23 20:30:43,这次618在京东买了几件大件活动力度大还有美的工作人员很负责因为东西是帮妹妹抢购的妹妹也没了工作人员怕错了打了几个电话核实非常感谢还有京东客服人员和店铺工作人员都很给力不管咨询什么讲解都很到位
16689,100007646337,5,2020-06-23 17:28:51,师傅服务态度好满意
16690,100007646337,5,2020-06-23 16:15:00,安装师傅很细心但是安排的安装时间太慢耽误我天然气点火时间
16691,100007646337,5,2020-06-23 15:22:39,一直就在京东买日用品和生鲜配送很快配送员都很客气负责有时候人不在家他们也会根据收件人的时间来送货很人性化就是配送员辛苦了工作时间都超过十二小时买的都是品牌的东西不会有问题价格还划算比去超市什么的方便太多
16695,100007646337,5,2020-06-23 13:22:59,用了一个月了还挺好用的质量外观都不错
16698,100007646337,5,2020-06-23 10:41:38,恒温效果好外形外观好安装服务师傅非常专业服务好噪音大小低出水速度大耗能情况低
16699,100007646337,5,2020-06-23 10:17:48,安装服务安装师傅非常好
16700,100007646337,5,2020-06-23 10:14:40,安装服务安装师傅服务超好非常满意
16701,100007646337,5,2020-06-23 09:21:29,外形外观非常好看恒温效果非常好出水速度出水量大安装服务安装师傅态度好安装的非常好
16702,100007646337,5,2020-06-23 09:12:24,够用了～特点就是没特点～美的
16703,100007646337,5,2020-06-22 20:43:43,这次购物我满怀信心却让我很失望我不评价商品只评价物流不知道什么时候京东物流全程没有客服没有电话你们谁能看到京东物流电话或者客服？眼看着货物回到本城市心里边干着急再着急无处用到本城市以后如果你送不来我可以自提售后服务挺好每天给给我打电话问什么时候上门安装但是货却没有送来物流显示城市接收站已经接收了五天还没有给我送来我着急出去本想着老人在家安装好再外出可是天天等干着急没法联系物流其实物流上根本就没有联系方式没有客服没有电话
16704,100007646337,5,2020-06-22 20:02:10,安装服务安装师傅专业耐心做工扎实可靠安装好后又各种测试很负责给安装师傅五星好评
16705,100007646337,5,2020-06-22 18:59:29,安装小哥服务很好
16706,100007646337,5,2020-06-22 18:02:54,外形外观美观恒温效果声音小安装服务速度快专业
16707,100007646337,5,2020-06-22 18:00:14,安装的非常满意给师傅点赞
16708,100007646337,5,2020-06-22 17:19:37,安装服务小哥很耐心还教我怎么使用
16709,100007646337,5,2020-06-22 15:47:51,产品外观好大小适中值得选购
16712,100007646337,5,2020-06-22 15:37:33,安装服务师傅安装五分
16717,100007646337,5,2020-06-22 14:03:28,还没开始用但是相信京东
16718,100007646337,5,2020-06-22 13:56:23,安装服务师傅态度特别好安装特别仔细
16749,100007646337,3,2020-06-25 01:39:54,外形外观一般外壳不紧凑有点变形还有掉漆的地方不过售后给解决了恒温效果没感觉到水温变化那就是还不错没感觉明显的变化还行噪音大小噪音和以前的比起来真心有点大特别抽气的声音肯定不止50分贝这个真心有点不满意不知道是不是个例不影响使用就那吧出水速度还可以不错速度很快安装服务还行吧有点不美观我发现安的都是斜的不仅仅是美的的感觉新手耗能情况不知道刚用几天不知道怎么计算相信售后家里美的空调什么的都有看中售后才买的
16759,100007646337,5,2020-06-22 12:37:54,热水器送来很快美的售后安装的小哥特别认真负责而且报价很清晰非常满意
16760,100007646337,5,2020-06-22 11:02:59,外形外观金灰色低调奢华恒温效果效果还是可以的这玩意只要能热就行要求不高噪音大小装在阳台厨房对噪音没要求出水速度水流速度好可以安装服务自行安装省的要我买这买那的耗能情况耗能无法估计这能花几个钱话说当时618活动说前五分钟下单返款问了客服说不清楚现在原始页面也没有了请问我找去
16761,100007646337,5,2020-06-22 09:51:28,安装服务已安装好很满意
16762,100007646337,5,2020-06-22 00:04:54,618搞活动的时候买的价格不贵好牌子用的放心第二天就送到了然后预约上门安装我不在家我爸和安装师傅一起安装的我爸给我打电话说安装师傅的服务态度超级好还给他解决了一些热水器的问题总之来说非常愉快的一次购物
16763,100007646337,5,2020-06-21 22:28:04,618活动期间囤货购买的尚未安装待装修好安装使用追评
16764,100007646337,5,2020-06-21 21:38:59,外形外观简洁恒温效果第1次使用还看不出来等用久一点再说噪音大小貌似声音还有点大出水速度很快安装服务满意耗能情况机体上标的是二级618零点抢的送货速度很快第2天就送来了然后约好了两天后安装安装师傅按时来到家里安装服务态度很好很热情表扬一下希望以后的使用也一切顺利
16765,100007646337,5,2020-06-21 18:07:48,外形外观好看安装服务好
16766,100007646337,5,2020-06-21 17:28:28,安装满意师傅非常上心这款颜值不错就看实际用起来的效果了
16767,100007646337,5,2020-06-21 17:25:24,售后服务好发货给
16768,100007646337,5,2020-06-21 13:53:14,师傅安装比较好外形外观好看恒温效果不错
16769,100007646337,5,2020-06-21 13:25:44,安装服务安装迅速非常满意外形外观时尚漂亮噪音大小小出水速度迅速恒温效果好
16770,100007646337,5,2020-06-21 12:35:25,安装很快安装师傅服务很好
16771,100007646337,5,2020-06-21 11:25:29,好用实惠热水器就是要简单的就好安装小师傅水平很棒材料费也不贵非常满意～
16772,100007646337,5,2020-06-21 11:16:59,安装服务6月21日进行了安装收取了材料费服务周到天然气还没有通待年底通了后再追加评价
16773,100007646337,5,2020-06-21 10:58:05,物品不错很喜欢
16775,100007646337,5,2020-06-21 09:46:31,感觉还不错热水温度稳定显示屏够大水的升数自由调节很节能外观一般没想象中大气但是保修8年还有什么可挑剔的呢安装细节还不错管路整齐确实佩服京东的效率凌晨抢的当天就送货如果家里有人当天就可以安装很赞
16776,100007646337,5,2020-06-21 08:52:51,东西还好现在还没有使用回头再看看
16777,100007646337,5,2020-06-21 08:48:14,外形外观颜值担当美观大方安装服务安装师傅及时联系安装服务到位态度热情
16778,100007646337,5,2020-06-21 08:47:14,外形外观外观漂亮恒温效果效果还不错噪音大小没有噪音出水速度20秒左右吧安装服务安装师傅服务非常好而且很专业给师傅赞个耗能情况暂时还不知道
16779,100007646337,5,2020-06-20 20:55:03,618抢的元还送了元的京豆很划算
16781,100007646337,5,2020-06-20 17:07:19,买了很多感觉满意啊用过知道了买买买你值得拥有走走走呦呦呦买的满意买的放心走一波来来来满意下次再来赶紧下手买的好用放心京东下单到的又快速度服务满意得到的很啊买起走加油
16782,100007646337,5,2020-06-20 16:17:38,安装及时非常满意
16783,100007646337,5,2020-06-20 16:02:37,外形简洁大方颜色经典时尚款式特别喜欢多方对比选择了美的这款产品个人还是非常喜欢的本地的售后服务很好及时联系上门安装服务热情周到在618大促期间能做的这么迅速的安装还是很难得的非常感谢安装师傅的辛苦认真细致好评
16785,100007646337,1,2020-06-20 14:42:21,外形外观明显的缺斤少两标的净重105kg实际净重95kg客服竟然说以实物为准少了10也正常吗？安装服务我的是换新所有的配件要求换水管没有问题也换配件价格也比市场贵一点；水管没有用生料带燃气管用了一点生料带收了一个单位的生料带钱本来图便宜质保长结果坑也不少
16786,100007646337,5,2020-06-20 14:17:02,安装服务师傅很认真负责安装很好外形外观外形很好看一厨一卫特别适合
16787,100007646337,5,2020-06-20 13:52:15,美的（Midea）13升燃气热水器天然气水气双调三档节能变升一键厨房洗双显大屏健康浴JSQ25-JM2京东商城活动时买的安装师傅服务态度好安装满意外形外观漂亮恒温效果不错噪音大小可以出水速度可以安装服务满意
16788,100007646337,5,2020-06-20 12:58:05,刚刚装上还没有用师傅很负责美的大品牌应该让人放心的
16789,100007646337,5,2020-06-20 12:53:59,很快就收到啦～明天安装～～
16791,100007646337,5,2020-06-20 11:33:18,安装师傅很满意服务很好送货很快没有噪音完美特别的专业没有其他收费对燃气管也做了专业的推荐以后还会再来安装服务满意出水速度很快恒温效果稳定温度达到标准
16792,100007646337,5,2020-06-20 10:05:26,京东的东西还是不错的送货速度很快当天早晨下单然后下午就到了我还以为到需要到第二天了速度很快很快还会送过来的时候质量也很好很恍惚没有什么任何瑕疵啊空气的然后送货安装也挺不错的就是似乎有点不太守时约定的是八点半到九点九点还没来这一点我希望还需要改进觉得这个也跟京东本身也没有太大的关系这个毕竟属于率品牌售后这一块吗？
16793,100007646337,5,2020-06-20 10:01:40,已安装满意
16794,100007646337,5,2020-06-20 09:35:35,非常好安装师傅非常认真仔细非常热情安装的也很快妥妥的五星好评
16795,100007646337,5,2020-06-19 20:48:39,安装服务安装师傅很好的安装及时非常好
16796,100007646337,5,2020-06-19 17:12:57,京东送货速度真是快昨天凌晨买的晚上就送货了今天就安装好了今天晚上可以用新热水器了使用情况还要再看服务挺不错的早上打的安装电话下午就安了没有乱收费就一个拆机费元没有换零件所以没收费
16797,100007646337,5,2020-06-19 17:01:44,安装服务挺满意的不错师傅很好
16798,100007646337,5,2020-06-19 14:52:43,还未安装物流速度快信赖美的
16799,100007646337,5,2020-06-19 14:33:24,东西不错价格低值得购买
16800,100007646337,5,2020-06-19 14:22:15,安装服务安装师傅到货后联系安装及时服务态度很好一次不错的购物
16801,100007646337,5,2020-06-19 14:04:34,外形外观好看恒温效果挺好出水速度挺快安装服务小哥非常好服务非常到位噪音大小不大耗能情况不大
16802,100007646337,5,2020-06-19 13:49:44,外观大方相信美的不会让我失望
16803,100007646337,5,2020-06-19 12:57:46,送货很迅速第二天就来安装好了师傅服务很专业
16804,100007646337,5,2020-06-19 12:34:16,包装完好还没试
16805,100007646337,5,2020-06-19 12:31:24,送货速度快包装完好装机师傅服务好有耐心好评
16806,100007646337,5,2020-06-19 12:10:35,外形外观外观好看很大气安装服务安装速度很快很专业噪音大小没有什么噪音很满意
16808,100007646337,5,2020-06-18 23:00:00,凌晨下的单上午十点就送到了下午就安装好了的京东试了试很不错满意
16809,100007646337,5,2020-06-18 22:28:33,京东和速度真的太快了晚上12点下的订单上午9点多就收到货了一直很相信京东自营
16810,100007646337,5,2020-06-18 18:11:11,外形外观外观时尚发货速度非常快凌晨拍下白天就收到了然后下午师傅就安装好了还帮忙调试了效果极好非常满意
16811,100007646337,5,2020-06-17 11:20:09,安装服务很快
16813,100007646337,5,2020-06-16 09:11:20,热水器很不错在疫情期间送货很快安装师傅自己联系上门安装速度也非常快恒温效果特别好打热后一直保持这个温度很舒服不会突然变热变冷外观很漂亮金色简单大气和家里瓷砖很搭配噪音可以忽略不计
16814,100007646337,5,2020-06-14 15:44:25,安装配送什么的都挺好的618买了美的好几件东西品质有保障售后服务也不错满意
16815,100007646337,5,2020-06-14 10:31:17,很好的热水器安装师傅很到位性价比很高
16816,100007646337,5,2020-06-13 22:23:31,外形外观好看恒温效果不错噪音大小可以接受出水速度很快安装服务非常好
16817,100007646337,5,2020-06-13 14:55:11,送货及时师傅免费上门安装非常好的购物体验
16818,100007646337,5,2020-06-13 10:12:34,安装服务装好了很满意师傅很好安装很迅速热水器看上去也很漂亮的装好了很满意师傅很好装好了很满意师傅很好安装很迅速热水器看上去也很漂亮的装好了很满意师傅很好装好了很满意师傅很好安装很迅速热水器看上去也很漂亮的装好了很满意师傅很好
16819,100007646337,5,2020-06-11 14:45:29,买家电首先选择京东质量售后都很有保证送货快安装师傅态度很好很专业愉快的购物体验
16820,100007646337,5,2020-06-11 13:18:29,真心说在京东上买东西真快一天就到了安装师傅非常专业也非常敬业走的时候连旧机子都给我装的好好的放好连一颗螺丝都捡的放在垃圾桶了以后买东西还是京东首选了
16821,100007646337,5,2020-06-11 11:02:14,安装好了售后服务非常棒非常满意
16824,100007646337,3,2020-06-09 18:10:06,机子是看着京东自营店买的元售后安装材料太贵了元材料费就抵上一半的机子跟外面一模一样的材料美的售后直接翻倍打着京东商城的名义自己在哪儿瞎来直接差评很不愉快的一次购物若有买家擦亮眼睛自己买材料安装时几个师傅都在打电话一开始以为一起的结果不是的等了一早上
16825,100007646337,5,2020-06-09 16:46:03,一个月不到就降价哎
16826,100007646337,5,2020-06-09 11:17:18,物美价廉当天到货当天安装超级棒
16827,100007646337,5,2020-06-08 23:09:27,恒温效果很不错温度均衡准确噪音大小可以接受关厨房门就好安装服务安装小哥很专业
16828,100007646337,5,2020-06-08 15:31:25,物流很快安装很好服务态度五星级
16830,100007646337,4,2020-06-07 20:03:28,虽然中间有个小插曲但还是解决好了希望美的加大品质检控不要再出低级错误
16831,100007646337,5,2020-06-07 14:09:18,快递速度非常快啊客服非常贴心加油
16833,100007646337,5,2020-06-07 13:14:37,安装快服务好点赞
16834,100007646337,5,2020-06-07 11:23:39,安装非常满意师傅态度很好手艺特别棒
16835,100007646337,5,2020-06-06 19:42:43,外形外观很精致恒温效果很好出水速度很快安装服务很细致耗能情况耗能少噪音大小噪音比较小
16836,100007646337,5,2020-06-06 15:04:13,外形外观外观好看安装服务安装师傅很专业安装的很美观
16837,100007646337,5,2020-06-06 14:59:11,外形外观东西刚刚送到外包装完好还没有打开恒温效果热水器还没有安装具体效果怎么样还不清楚等用过了再来评价噪音大小热水器还没有安装具体噪音有多大等用过了再来评价出水速度没用热水器还没有安装等用过了再来评价
16838,100007646337,5,2020-06-06 14:53:17,安装服务及时态度很好
16839,100007646337,5,2020-06-06 13:55:03,安装服务安装速度快服务好出水速度出水速度快
16840,100007646337,5,2020-06-05 18:20:45,给京东物流点赞头天晚上下单第二天上午就到美的安装师傅点赞安装细节指导很到位
16841,100007646337,5,2020-06-04 13:24:49,完成安装非常满意
16842,100007646337,5,2020-06-04 11:35:22,货已收到了质量很好
16843,100007646337,5,2020-06-04 09:16:24,安装迅速很省心棒棒哒
16844,100007646337,5,2020-06-03 15:43:04,热水器安装好了美观大方安装师傅服务态度很好
16845,100007646337,5,2020-06-03 13:13:04,挺好的师傅安装好了期待用着舒服大品牌的应该没问题吧以后还会追评的京东发货也很快第二天就来安装好了
16846,100007646337,5,2020-06-03 08:06:24,美的大品牌京东送货快活动力度大推荐购买
16847,100007646337,5,2020-06-02 18:55:07,工作人员服务好安装师傅第一时间主动联系按装
16848,100007646337,5,2020-06-02 17:46:45,售后师傅人很好
16851,100007646337,5,2020-05-31 17:51:52,之前家里是一个算是杂牌的热水器貌似现在连公司都倒闭了的那种之前的热水器也不怎么好用夏天开热水还时不时不好用因为家里空调也是美的的用着也确实挺不错的就想着这次也换个美的的现在用下来还是挺不错的水温控制不错热水的速度感觉稍微出的有一点慢其他都还挺好
16852,100007646337,5,2020-05-31 10:37:18,安装服务准时服务态度好
16853,100007646337,5,2020-05-31 07:57:24,很好用啊声音小低音沉中音准高音亮不错嘛
16854,100007646337,5,2020-05-28 18:54:31,外形外观外观很大气恒温效果恒温在40-45度安装服务安装师傅也比较认真
16855,100007646337,5,2020-05-28 10:57:26,物美价廉各方面服务都很到位
16856,100007646337,5,2020-05-27 12:24:44,安装师傅服务不错对本次服务满意
